product_id,product_name,product_type,year,week,banner,price_,week_year,mdlz_product
348,flatbrød original ideal,300 gram,2019,12,OBS,12.9,2019_12,False
348,flatbrød original ideal,300 gram,2019,12,REMA,12.7,2019_12,False
348,flatbrød original ideal,300 gram,2019,12,SPAR,13.9,2019_12,False
348,flatbrød original ideal,300 gram,2019,12,EXTRA,12.7,2019_12,False
182,ballerina kjeks nougat,205 gr,2019,12,KIWI,24.2,2019_12,False
182,ballerina kjeks nougat,205 gr,2019,12,MENY,26.5,2019_12,False
182,ballerina kjeks nougat,205 gr,2019,12,OBS,24.7,2019_12,False
182,ballerina kjeks nougat,205 gr,2019,12,REMA,24.3,2019_12,False
182,ballerina kjeks nougat,205 gr,2019,12,SPAR,26.5,2019_12,False
182,ballerina kjeks nougat,205 gr,2019,12,EXTRA,24.3,2019_12,False
569,sætre snackers,120 gr,2019,12,KIWI,19.1,2019_12,False
569,sætre snackers,120 gr,2019,12,MENY,20.9,2019_12,False
569,sætre snackers,120 gr,2019,12,OBS,20.4,2019_12,False
569,sætre snackers,120 gr,2019,12,REMA,19.1,2019_12,False
569,sætre snackers,120 gr,2019,12,SPAR,20.9,2019_12,False
569,sætre snackers,120 gr,2019,12,EXTRA,19.2,2019_12,False
73,coca cola,"1,5 liter",2019,12,KIWI,36.0,2019_12,False
73,coca cola,"1,5 liter",2019,12,MENY,37.9,2019_12,False
73,coca cola,"1,5 liter",2019,12,OBS,36.0,2019_12,False
73,coca cola,"1,5 liter",2019,12,REMA,36.0,2019_12,False
73,coca cola,"1,5 liter",2019,12,SPAR,37.5,2019_12,False
73,coca cola,"1,5 liter",2019,12,EXTRA,33.9,2019_12,False
391,jif kjøkken spray,500 ml,2019,12,KIWI,33.8,2019_12,False
391,jif kjøkken spray,500 ml,2019,12,MENY,37.3,2019_12,False
391,jif kjøkken spray,500 ml,2019,12,OBS,21.0,2019_12,False
391,jif kjøkken spray,500 ml,2019,12,REMA,33.8,2019_12,False
391,jif kjøkken spray,500 ml,2019,12,SPAR,36.9,2019_12,False
391,jif kjøkken spray,500 ml,2019,12,EXTRA,33.8,2019_12,False
121,lambi tørkerull,4 pk,2019,12,KIWI,38.0,2019_12,False
121,lambi tørkerull,4 pk,2019,12,MENY,40.9,2019_12,False
121,lambi tørkerull,4 pk,2019,12,OBS,39.9,2019_12,False
121,lambi tørkerull,4 pk,2019,12,REMA,38.0,2019_12,False
121,lambi tørkerull,4 pk,2019,12,SPAR,41.9,2019_12,False
121,lambi tørkerull,4 pk,2019,12,EXTRA,38.0,2019_12,False
68,smågodt,1 hg,2019,12,KIWI,14.9,2019_12,False
68,smågodt,1 hg,2019,12,MENY,15.9,2019_12,False
68,smågodt,1 hg,2019,12,OBS,14.9,2019_12,False
68,smågodt,1 hg,2019,12,REMA,14.9,2019_12,False
68,smågodt,1 hg,2019,12,SPAR,16.9,2019_12,False
68,smågodt,1 hg,2019,12,EXTRA,14.9,2019_12,False
208,troika,66 gr,2019,12,KIWI,16.2,2019_12,False
208,troika,66 gr,2019,12,MENY,17.9,2019_12,False
208,troika,66 gr,2019,12,OBS,17.3,2019_12,False
208,troika,66 gr,2019,12,REMA,16.2,2019_12,False
208,troika,66 gr,2019,12,SPAR,17.9,2019_12,False
208,troika,66 gr,2019,12,EXTRA,16.2,2019_12,False
2,bananer,1 kg løsvekt,2019,13,KIWI,24.5,2019_13,False
2,bananer,1 kg løsvekt,2019,13,MENY,27.9,2019_13,False
2,bananer,1 kg løsvekt,2019,13,OBS,17.64,2019_13,False
2,bananer,1 kg løsvekt,2019,13,REMA,24.5,2019_13,False
2,bananer,1 kg løsvekt,2019,13,SPAR,24.9,2019_13,False
2,bananer,1 kg løsvekt,2019,13,EXTRA,24.5,2019_13,False
6,agurk,1 stk,2019,13,KIWI,16.8,2019_13,False
6,agurk,1 stk,2019,13,MENY,17.9,2019_13,False
6,agurk,1 stk,2019,13,OBS,18.4,2019_13,False
6,agurk,1 stk,2019,13,REMA,16.8,2019_13,False
6,agurk,1 stk,2019,13,SPAR,19.9,2019_13,False
6,agurk,1 stk,2019,13,EXTRA,17.9,2019_13,False
10,champignon,1 kg,2019,13,KIWI,39.8,2019_13,False
10,champignon,1 kg,2019,13,MENY,43.8,2019_13,False
10,champignon,1 kg,2019,13,OBS,41.0,2019_13,False
10,champignon,1 kg,2019,13,REMA,39.8,2019_13,False
10,champignon,1 kg,2019,13,SPAR,41.9,2019_13,False
10,champignon,1 kg,2019,13,EXTRA,39.8,2019_13,False
173,kålrot,kg,2019,13,KIWI,18.5,2019_13,False
173,kålrot,kg,2019,13,MENY,20.4,2019_13,False
173,kålrot,kg,2019,13,OBS,19.1,2019_13,False
173,kålrot,kg,2019,13,REMA,18.5,2019_13,False
173,kålrot,kg,2019,13,SPAR,19.9,2019_13,False
173,kålrot,kg,2019,13,EXTRA,18.5,2019_13,False
506,kremost krydder,125 gram,2019,13,KIWI,15.7,2019_13,False
506,kremost krydder,125 gram,2019,13,MENY,16.9,2019_13,False
506,kremost krydder,125 gram,2019,13,OBS,16.5,2019_13,False
506,kremost krydder,125 gram,2019,13,REMA,15.7,2019_13,False
506,kremost krydder,125 gram,2019,13,SPAR,17.9,2019_13,False
506,kremost krydder,125 gram,2019,13,EXTRA,15.8,2019_13,False
509,kremost ananas og mandarin,125 gram,2019,13,KIWI,9.3,2019_13,False
509,kremost ananas og mandarin,125 gram,2019,13,MENY,16.9,2019_13,False
509,kremost ananas og mandarin,125 gram,2019,13,OBS,9.5,2019_13,False
509,kremost ananas og mandarin,125 gram,2019,13,REMA,9.4,2019_13,False
509,kremost ananas og mandarin,125 gram,2019,13,SPAR,17.9,2019_13,False
509,kremost ananas og mandarin,125 gram,2019,13,EXTRA,9.4,2019_13,False
575,skivet ridderost tine,170 gr,2019,13,KIWI,37.4,2019_13,False
575,skivet ridderost tine,170 gr,2019,13,MENY,41.9,2019_13,False
575,skivet ridderost tine,170 gr,2019,13,OBS,40.0,2019_13,False
575,skivet ridderost tine,170 gr,2019,13,REMA,37.4,2019_13,False
575,skivet ridderost tine,170 gr,2019,13,SPAR,39.9,2019_13,False
575,skivet ridderost tine,170 gr,2019,13,EXTRA,37.4,2019_13,False
21,revet ost original tine,300gr,2019,13,KIWI,37.2,2019_13,False
21,revet ost original tine,300gr,2019,13,MENY,39.8,2019_13,False
21,revet ost original tine,300gr,2019,13,OBS,39.0,2019_13,False
21,revet ost original tine,300gr,2019,13,REMA,37.2,2019_13,False
21,revet ost original tine,300gr,2019,13,SPAR,43.9,2019_13,False
21,revet ost original tine,300gr,2019,13,EXTRA,37.2,2019_13,False
186,gilde original ovnsbakt leverpostei,190 gr,2019,13,KIWI,20.1,2019_13,False
186,gilde original ovnsbakt leverpostei,190 gr,2019,13,MENY,22.9,2019_13,False
186,gilde original ovnsbakt leverpostei,190 gr,2019,13,OBS,21.5,2019_13,False
186,gilde original ovnsbakt leverpostei,190 gr,2019,13,REMA,20.1,2019_13,False
186,gilde original ovnsbakt leverpostei,190 gr,2019,13,SPAR,22.5,2019_13,False
186,gilde original ovnsbakt leverpostei,190 gr,2019,13,EXTRA,20.1,2019_13,False
454,pepperoni grilstad,100 gram,2019,13,KIWI,35.9,2019_13,False
454,pepperoni grilstad,100 gram,2019,13,MENY,39.9,2019_13,False
454,pepperoni grilstad,100 gram,2019,13,OBS,27.58,2019_13,False
454,pepperoni grilstad,100 gram,2019,13,REMA,35.9,2019_13,False
454,pepperoni grilstad,100 gram,2019,13,SPAR,39.9,2019_13,False
454,pepperoni grilstad,100 gram,2019,13,EXTRA,36.9,2019_13,False
589,gilde håndlaget sylte,100 gram,2019,13,KIWI,33.2,2019_13,False
589,gilde håndlaget sylte,100 gram,2019,13,MENY,35.9,2019_13,False
589,gilde håndlaget sylte,100 gram,2019,13,OBS,35.5,2019_13,False
589,gilde håndlaget sylte,100 gram,2019,13,REMA,33.2,2019_13,False
589,gilde håndlaget sylte,100 gram,2019,13,SPAR,35.9,2019_13,False
589,gilde håndlaget sylte,100 gram,2019,13,EXTRA,33.2,2019_13,False
24,kjøttdeig billigste type,400 gr,2019,13,KIWI,39.9,2019_13,False
24,kjøttdeig billigste type,400 gr,2019,13,MENY,39.9,2019_13,False
24,kjøttdeig billigste type,400 gr,2019,13,OBS,29.9,2019_13,False
24,kjøttdeig billigste type,400 gr,2019,13,REMA,39.9,2019_13,False
24,kjøttdeig billigste type,400 gr,2019,13,SPAR,39.9,2019_13,False
24,kjøttdeig billigste type,400 gr,2019,13,EXTRA,39.9,2019_13,False
79,karbonader gilde,810 gr,2019,13,KIWI,78.4,2019_13,False
79,karbonader gilde,810 gr,2019,13,MENY,86.0,2019_13,False
79,karbonader gilde,810 gr,2019,13,OBS,82.71,2019_13,False
79,karbonader gilde,810 gr,2019,13,REMA,78.4,2019_13,False
79,karbonader gilde,810 gr,2019,13,SPAR,85.9,2019_13,False
79,karbonader gilde,810 gr,2019,13,EXTRA,79.11,2019_13,False
590,peppes originale pizzabunn,550 gram,2019,13,KIWI,22.9,2019_13,False
590,peppes originale pizzabunn,550 gram,2019,13,MENY,26.3,2019_13,False
590,peppes originale pizzabunn,550 gram,2019,13,OBS,24.3,2019_13,False
590,peppes originale pizzabunn,550 gram,2019,13,REMA,22.9,2019_13,False
590,peppes originale pizzabunn,550 gram,2019,13,SPAR,24.9,2019_13,False
590,peppes originale pizzabunn,550 gram,2019,13,EXTRA,22.9,2019_13,False
505,peppes saus original,180 gram,2019,13,KIWI,8.3,2019_13,False
505,peppes saus original,180 gram,2019,13,MENY,12.9,2019_13,False
505,peppes saus original,180 gram,2019,13,OBS,9.0,2019_13,False
505,peppes saus original,180 gram,2019,13,REMA,8.4,2019_13,False
505,peppes saus original,180 gram,2019,13,SPAR,12.5,2019_13,False
505,peppes saus original,180 gram,2019,13,EXTRA,8.4,2019_13,False
563,fjordland kylling sweet & sour,460 gr,2019,13,KIWI,53.9,2019_13,False
563,fjordland kylling sweet & sour,460 gr,2019,13,MENY,59.9,2019_13,False
563,fjordland kylling sweet & sour,460 gr,2019,13,OBS,39.9,2019_13,False
563,fjordland kylling sweet & sour,460 gr,2019,13,REMA,53.9,2019_13,False
563,fjordland kylling sweet & sour,460 gr,2019,13,SPAR,58.9,2019_13,False
563,fjordland kylling sweet & sour,460 gr,2019,13,EXTRA,53.9,2019_13,False
384,iskaffe a la cappuccino,330 ml,2019,13,KIWI,17.2,2019_13,False
384,iskaffe a la cappuccino,330 ml,2019,13,MENY,18.9,2019_13,False
384,iskaffe a la cappuccino,330 ml,2019,13,OBS,14.9,2019_13,False
384,iskaffe a la cappuccino,330 ml,2019,13,REMA,17.3,2019_13,False
384,iskaffe a la cappuccino,330 ml,2019,13,SPAR,19.9,2019_13,False
384,iskaffe a la cappuccino,330 ml,2019,13,EXTRA,17.3,2019_13,False
418,"kulturmelk, tine",1 liter,2019,13,KIWI,17.9,2019_13,False
418,"kulturmelk, tine",1 liter,2019,13,MENY,19.5,2019_13,False
418,"kulturmelk, tine",1 liter,2019,13,OBS,18.2,2019_13,False
418,"kulturmelk, tine",1 liter,2019,13,REMA,17.9,2019_13,False
418,"kulturmelk, tine",1 liter,2019,13,SPAR,19.6,2019_13,False
418,"kulturmelk, tine",1 liter,2019,13,EXTRA,17.9,2019_13,False
32,lettrømme tine,3 dl,2019,13,KIWI,14.5,2019_13,False
32,lettrømme tine,3 dl,2019,13,MENY,14.9,2019_13,False
32,lettrømme tine,3 dl,2019,13,OBS,13.9,2019_13,False
32,lettrømme tine,3 dl,2019,13,REMA,14.5,2019_13,False
32,lettrømme tine,3 dl,2019,13,SPAR,16.6,2019_13,False
32,lettrømme tine,3 dl,2019,13,EXTRA,14.5,2019_13,False
28,lettmelk tine,1 liter,2019,13,KIWI,17.3,2019_13,False
28,lettmelk tine,1 liter,2019,13,MENY,18.2,2019_13,False
28,lettmelk tine,1 liter,2019,13,OBS,17.3,2019_13,False
28,lettmelk tine,1 liter,2019,13,REMA,17.3,2019_13,False
28,lettmelk tine,1 liter,2019,13,SPAR,18.7,2019_13,False
28,lettmelk tine,1 liter,2019,13,EXTRA,17.3,2019_13,False
199,tine sjokomelk,1 lit,2019,13,KIWI,25.4,2019_13,False
199,tine sjokomelk,1 lit,2019,13,MENY,27.9,2019_13,False
199,tine sjokomelk,1 lit,2019,13,OBS,26.6,2019_13,False
199,tine sjokomelk,1 lit,2019,13,REMA,25.4,2019_13,False
199,tine sjokomelk,1 lit,2019,13,SPAR,28.2,2019_13,False
199,tine sjokomelk,1 lit,2019,13,EXTRA,25.4,2019_13,False
165,rislunsj m/jordbær,150 gr,2019,13,KIWI,9.6,2019_13,False
165,rislunsj m/jordbær,150 gr,2019,13,MENY,10.0,2019_13,False
165,rislunsj m/jordbær,150 gr,2019,13,OBS,9.7,2019_13,False
165,rislunsj m/jordbær,150 gr,2019,13,REMA,9.6,2019_13,False
165,rislunsj m/jordbær,150 gr,2019,13,SPAR,10.0,2019_13,False
165,rislunsj m/jordbær,150 gr,2019,13,EXTRA,9.6,2019_13,False
81,mager cottage cheese tine,400 gr mager,2019,13,KIWI,27.2,2019_13,False
81,mager cottage cheese tine,400 gr mager,2019,13,MENY,28.9,2019_13,False
81,mager cottage cheese tine,400 gr mager,2019,13,OBS,27.8,2019_13,False
81,mager cottage cheese tine,400 gr mager,2019,13,REMA,27.3,2019_13,False
81,mager cottage cheese tine,400 gr mager,2019,13,SPAR,29.2,2019_13,False
81,mager cottage cheese tine,400 gr mager,2019,13,EXTRA,27.3,2019_13,False
35,tine meierismør,1/2 kilo,2019,13,KIWI,33.9,2019_13,False
35,tine meierismør,1/2 kilo,2019,13,MENY,36.5,2019_13,False
35,tine meierismør,1/2 kilo,2019,13,OBS,35.5,2019_13,False
35,tine meierismør,1/2 kilo,2019,13,REMA,33.9,2019_13,False
35,tine meierismør,1/2 kilo,2019,13,SPAR,37.9,2019_13,False
35,tine meierismør,1/2 kilo,2019,13,EXTRA,33.9,2019_13,False
41,grandiosa original,575 gr,2019,13,KIWI,44.9,2019_13,False
41,grandiosa original,575 gr,2019,13,MENY,47.9,2019_13,False
41,grandiosa original,575 gr,2019,13,OBS,44.9,2019_13,False
41,grandiosa original,575 gr,2019,13,REMA,44.9,2019_13,False
41,grandiosa original,575 gr,2019,13,SPAR,47.9,2019_13,False
41,grandiosa original,575 gr,2019,13,EXTRA,44.9,2019_13,False
44,laks,4 pakning pris per 500 gr,2019,13,KIWI,48.4,2019_13,False
44,laks,4 pakning pris per 500 gr,2019,13,MENY,48.4,2019_13,False
44,laks,4 pakning pris per 500 gr,2019,13,OBS,48.4,2019_13,False
44,laks,4 pakning pris per 500 gr,2019,13,REMA,48.4,2019_13,False
44,laks,4 pakning pris per 500 gr,2019,13,SPAR,48.9,2019_13,False
44,laks,4 pakning pris per 500 gr,2019,13,EXTRA,48.4,2019_13,False
592,mills peanøttsmør,350 gram,2019,13,KIWI,34.9,2019_13,False
592,mills peanøttsmør,350 gram,2019,13,MENY,37.9,2019_13,False
592,mills peanøttsmør,350 gram,2019,13,OBS,36.6,2019_13,False
592,mills peanøttsmør,350 gram,2019,13,REMA,34.9,2019_13,False
592,mills peanøttsmør,350 gram,2019,13,SPAR,38.9,2019_13,False
592,mills peanøttsmør,350 gram,2019,13,EXTRA,34.9,2019_13,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,13,KIWI,16.9,2019_13,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,13,MENY,26.4,2019_13,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,13,OBS,26.1,2019_13,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,13,REMA,16.9,2019_13,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,13,SPAR,26.9,2019_13,False
84,bringebærsyltetøy nora,400 gr hjemmelaget,2019,13,EXTRA,17.08,2019_13,False
111,tomatsuppe original,91 gr,2019,13,KIWI,17.1,2019_13,False
111,tomatsuppe original,91 gr,2019,13,MENY,18.7,2019_13,False
111,tomatsuppe original,91 gr,2019,13,OBS,17.4,2019_13,False
111,tomatsuppe original,91 gr,2019,13,REMA,17.1,2019_13,False
111,tomatsuppe original,91 gr,2019,13,SPAR,18.5,2019_13,False
111,tomatsuppe original,91 gr,2019,13,EXTRA,17.1,2019_13,False
166,tomatsuppe m/makaroni,119 gr,2019,13,KIWI,19.3,2019_13,False
166,tomatsuppe m/makaroni,119 gr,2019,13,MENY,20.9,2019_13,False
166,tomatsuppe m/makaroni,119 gr,2019,13,OBS,19.6,2019_13,False
166,tomatsuppe m/makaroni,119 gr,2019,13,REMA,19.3,2019_13,False
166,tomatsuppe m/makaroni,119 gr,2019,13,SPAR,20.9,2019_13,False
166,tomatsuppe m/makaroni,119 gr,2019,13,EXTRA,19.3,2019_13,False
144,toro brownies,530 gram,2019,13,KIWI,27.3,2019_13,False
144,toro brownies,530 gram,2019,13,MENY,28.9,2019_13,False
144,toro brownies,530 gram,2019,13,OBS,28.7,2019_13,False
144,toro brownies,530 gram,2019,13,REMA,27.4,2019_13,False
144,toro brownies,530 gram,2019,13,SPAR,29.5,2019_13,False
144,toro brownies,530 gram,2019,13,EXTRA,27.7,2019_13,False
540,indisk tandoori chicken,290 gram,2019,13,KIWI,47.8,2019_13,False
540,indisk tandoori chicken,290 gram,2019,13,MENY,52.9,2019_13,False
540,indisk tandoori chicken,290 gram,2019,13,OBS,51.1,2019_13,False
540,indisk tandoori chicken,290 gram,2019,13,REMA,47.8,2019_13,False
540,indisk tandoori chicken,290 gram,2019,13,SPAR,52.9,2019_13,False
540,indisk tandoori chicken,290 gram,2019,13,EXTRA,47.8,2019_13,False
103,idun sennep,490 gr,2019,13,KIWI,13.9,2019_13,False
103,idun sennep,490 gr,2019,13,MENY,14.7,2019_13,False
103,idun sennep,490 gr,2019,13,OBS,14.1,2019_13,False
103,idun sennep,490 gr,2019,13,REMA,13.9,2019_13,False
103,idun sennep,490 gr,2019,13,SPAR,15.5,2019_13,False
103,idun sennep,490 gr,2019,13,EXTRA,13.9,2019_13,False
99,oboy,450 gr pose,2019,13,KIWI,15.3,2019_13,False
99,oboy,450 gr pose,2019,13,MENY,16.9,2019_13,False
99,oboy,450 gr pose,2019,13,OBS,15.7,2019_13,False
99,oboy,450 gr pose,2019,13,REMA,15.3,2019_13,False
99,oboy,450 gr pose,2019,13,SPAR,16.9,2019_13,False
99,oboy,450 gr pose,2019,13,EXTRA,15.3,2019_13,False
207,havregryn lettkokte axa,"1,1 kg",2019,13,KIWI,18.6,2019_13,False
207,havregryn lettkokte axa,"1,1 kg",2019,13,MENY,19.9,2019_13,False
207,havregryn lettkokte axa,"1,1 kg",2019,13,OBS,19.0,2019_13,False
207,havregryn lettkokte axa,"1,1 kg",2019,13,REMA,18.7,2019_13,False
207,havregryn lettkokte axa,"1,1 kg",2019,13,SPAR,21.9,2019_13,False
207,havregryn lettkokte axa,"1,1 kg",2019,13,EXTRA,18.7,2019_13,False
167,"maarud tortilla, ost",185 gram,2019,13,KIWI,24.9,2019_13,False
167,"maarud tortilla, ost",185 gram,2019,13,MENY,25.9,2019_13,False
167,"maarud tortilla, ost",185 gram,2019,13,OBS,24.9,2019_13,False
167,"maarud tortilla, ost",185 gram,2019,13,REMA,24.9,2019_13,False
167,"maarud tortilla, ost",185 gram,2019,13,SPAR,26.9,2019_13,False
167,"maarud tortilla, ost",185 gram,2019,13,EXTRA,23.1,2019_13,False
381,håndsåpe lano refill,300 ml,2019,13,KIWI,15.2,2019_13,False
381,håndsåpe lano refill,300 ml,2019,13,MENY,20.9,2019_13,False
381,håndsåpe lano refill,300 ml,2019,13,OBS,15.9,2019_13,False
381,håndsåpe lano refill,300 ml,2019,13,REMA,15.2,2019_13,False
381,håndsåpe lano refill,300 ml,2019,13,SPAR,16.5,2019_13,False
381,håndsåpe lano refill,300 ml,2019,13,EXTRA,15.2,2019_13,False
338,fisherman`s friend orig,20 gr,2019,13,KIWI,18.4,2019_13,False
338,fisherman`s friend orig,20 gr,2019,13,MENY,10.0,2019_13,False
338,fisherman`s friend orig,20 gr,2019,13,OBS,18.7,2019_13,False
338,fisherman`s friend orig,20 gr,2019,13,REMA,18.4,2019_13,False
338,fisherman`s friend orig,20 gr,2019,13,SPAR,10.0,2019_13,False
338,fisherman`s friend orig,20 gr,2019,13,EXTRA,18.4,2019_13,False
339,fisherman`s friend salmia,25 gr,2019,13,KIWI,18.2,2019_13,False
339,fisherman`s friend salmia,25 gr,2019,13,MENY,10.0,2019_13,False
339,fisherman`s friend salmia,25 gr,2019,13,OBS,18.5,2019_13,False
339,fisherman`s friend salmia,25 gr,2019,13,REMA,18.2,2019_13,False
339,fisherman`s friend salmia,25 gr,2019,13,SPAR,10.0,2019_13,False
339,fisherman`s friend salmia,25 gr,2019,13,EXTRA,18.3,2019_13,False
117,melkerull freia,74 gr,2019,13,KIWI,15.6,2019_13,True
117,melkerull freia,74 gr,2019,13,MENY,16.9,2019_13,True
117,melkerull freia,74 gr,2019,13,OBS,16.3,2019_13,True
117,melkerull freia,74 gr,2019,13,REMA,15.6,2019_13,True
117,melkerull freia,74 gr,2019,13,SPAR,17.9,2019_13,True
117,melkerull freia,74 gr,2019,13,EXTRA,15.6,2019_13,True
196,freia dronningsjokolade,100gr,2019,13,KIWI,21.3,2019_13,True
196,freia dronningsjokolade,100gr,2019,13,MENY,23.9,2019_13,True
196,freia dronningsjokolade,100gr,2019,13,OBS,22.4,2019_13,True
196,freia dronningsjokolade,100gr,2019,13,REMA,21.4,2019_13,True
196,freia dronningsjokolade,100gr,2019,13,SPAR,23.5,2019_13,True
196,freia dronningsjokolade,100gr,2019,13,EXTRA,21.4,2019_13,True
174,lime,kg,2019,14,KIWI,28.5,2019_14,False
174,lime,kg,2019,14,MENY,36.9,2019_14,False
174,lime,kg,2019,14,OBS,29.4,2019_14,False
174,lime,kg,2019,14,REMA,28.5,2019_14,False
174,lime,kg,2019,14,SPAR,31.9,2019_14,False
174,lime,kg,2019,14,EXTRA,28.5,2019_14,False
6,agurk,1 stk,2019,14,KIWI,15.9,2019_14,False
6,agurk,1 stk,2019,14,MENY,18.5,2019_14,False
6,agurk,1 stk,2019,14,OBS,20.5,2019_14,False
6,agurk,1 stk,2019,14,REMA,15.8,2019_14,False
6,agurk,1 stk,2019,14,SPAR,17.9,2019_14,False
6,agurk,1 stk,2019,14,EXTRA,16.9,2019_14,False
10,champignon,1 kg,2019,14,KIWI,25.0,2019_14,False
10,champignon,1 kg,2019,14,MENY,43.8,2019_14,False
10,champignon,1 kg,2019,14,OBS,41.0,2019_14,False
10,champignon,1 kg,2019,14,REMA,25.0,2019_14,False
10,champignon,1 kg,2019,14,SPAR,29.0,2019_14,False
10,champignon,1 kg,2019,14,EXTRA,25.0,2019_14,False
176,kinakål,stk,2019,14,KIWI,21.0,2019_14,False
176,kinakål,stk,2019,14,MENY,26.9,2019_14,False
176,kinakål,stk,2019,14,OBS,21.6,2019_14,False
176,kinakål,stk,2019,14,REMA,21.0,2019_14,False
176,kinakål,stk,2019,14,SPAR,24.9,2019_14,False
176,kinakål,stk,2019,14,EXTRA,21.0,2019_14,False
8,brokkoli,1 stk,2019,14,KIWI,9.0,2019_14,False
8,brokkoli,1 stk,2019,14,MENY,10.0,2019_14,False
8,brokkoli,1 stk,2019,14,OBS,9.9,2019_14,False
8,brokkoli,1 stk,2019,14,REMA,9.0,2019_14,False
8,brokkoli,1 stk,2019,14,SPAR,14.9,2019_14,False
8,brokkoli,1 stk,2019,14,EXTRA,9.0,2019_14,False
181,norvegia skivet,300gr,2019,14,KIWI,39.4,2019_14,False
181,norvegia skivet,300gr,2019,14,MENY,41.7,2019_14,False
181,norvegia skivet,300gr,2019,14,OBS,43.4,2019_14,False
181,norvegia skivet,300gr,2019,14,REMA,39.4,2019_14,False
181,norvegia skivet,300gr,2019,14,SPAR,44.9,2019_14,False
181,norvegia skivet,300gr,2019,14,EXTRA,39.4,2019_14,False
578,gudbrandsdalsost skivet tine,130 gr,2019,14,KIWI,19.2,2019_14,False
578,gudbrandsdalsost skivet tine,130 gr,2019,14,MENY,21.4,2019_14,False
578,gudbrandsdalsost skivet tine,130 gr,2019,14,OBS,20.5,2019_14,False
578,gudbrandsdalsost skivet tine,130 gr,2019,14,REMA,19.2,2019_14,False
578,gudbrandsdalsost skivet tine,130 gr,2019,14,SPAR,21.5,2019_14,False
578,gudbrandsdalsost skivet tine,130 gr,2019,14,EXTRA,19.2,2019_14,False
24,kjøttdeig billigste type,400 gr,2019,14,KIWI,39.9,2019_14,False
24,kjøttdeig billigste type,400 gr,2019,14,MENY,39.9,2019_14,False
24,kjøttdeig billigste type,400 gr,2019,14,OBS,40.6,2019_14,False
24,kjøttdeig billigste type,400 gr,2019,14,REMA,39.9,2019_14,False
24,kjøttdeig billigste type,400 gr,2019,14,SPAR,39.9,2019_14,False
24,kjøttdeig billigste type,400 gr,2019,14,EXTRA,39.9,2019_14,False
513,karbonader,800 gr,2019,14,KIWI,35.8,2019_14,False
513,karbonader,800 gr,2019,14,MENY,35.8,2019_14,False
513,karbonader,800 gr,2019,14,OBS,35.84,2019_14,False
513,karbonader,800 gr,2019,14,REMA,35.8,2019_14,False
513,karbonader,800 gr,2019,14,SPAR,35.9,2019_14,False
513,karbonader,800 gr,2019,14,EXTRA,35.84,2019_14,False
581,storfe ytrefilet,150 gram,2019,14,KIWI,28.3,2019_14,False
581,storfe ytrefilet,150 gram,2019,14,MENY,28.3,2019_14,False
581,storfe ytrefilet,150 gram,2019,14,OBS,28.3,2019_14,False
581,storfe ytrefilet,150 gram,2019,14,REMA,28.31,2019_14,False
581,storfe ytrefilet,150 gram,2019,14,SPAR,28.5,2019_14,False
581,storfe ytrefilet,150 gram,2019,14,EXTRA,28.3,2019_14,False
412,komle/raspeballer m vossak.,600 gr,2019,14,KIWI,69.9,2019_14,False
412,komle/raspeballer m vossak.,600 gr,2019,14,MENY,84.0,2019_14,False
412,komle/raspeballer m vossak.,600 gr,2019,14,OBS,72.7,2019_14,False
412,komle/raspeballer m vossak.,600 gr,2019,14,REMA,69.9,2019_14,False
412,komle/raspeballer m vossak.,600 gr,2019,14,SPAR,78.9,2019_14,False
412,komle/raspeballer m vossak.,600 gr,2019,14,EXTRA,72.6,2019_14,False
433,matfløte 18%,3 dl,2019,14,KIWI,16.4,2019_14,False
433,matfløte 18%,3 dl,2019,14,MENY,18.4,2019_14,False
433,matfløte 18%,3 dl,2019,14,OBS,17.2,2019_14,False
433,matfløte 18%,3 dl,2019,14,REMA,16.4,2019_14,False
433,matfløte 18%,3 dl,2019,14,SPAR,19.0,2019_14,False
433,matfløte 18%,3 dl,2019,14,EXTRA,16.4,2019_14,False
32,lettrømme tine,3 dl,2019,14,KIWI,14.8,2019_14,False
32,lettrømme tine,3 dl,2019,14,MENY,15.4,2019_14,False
32,lettrømme tine,3 dl,2019,14,OBS,14.7,2019_14,False
32,lettrømme tine,3 dl,2019,14,REMA,14.5,2019_14,False
32,lettrømme tine,3 dl,2019,14,SPAR,16.6,2019_14,False
32,lettrømme tine,3 dl,2019,14,EXTRA,14.4,2019_14,False
28,lettmelk tine,1 liter,2019,14,KIWI,17.3,2019_14,False
28,lettmelk tine,1 liter,2019,14,MENY,18.7,2019_14,False
28,lettmelk tine,1 liter,2019,14,OBS,17.3,2019_14,False
28,lettmelk tine,1 liter,2019,14,REMA,17.3,2019_14,False
28,lettmelk tine,1 liter,2019,14,SPAR,18.7,2019_14,False
28,lettmelk tine,1 liter,2019,14,EXTRA,17.3,2019_14,False
318,"ekte remulade, mills",165 gram,2019,14,KIWI,21.1,2019_14,False
318,"ekte remulade, mills",165 gram,2019,14,MENY,23.4,2019_14,False
